,File Name,Company Name,CIK,gvkey,CUSIP_FULL,CUSIP
2117,0000950130-94-001685.txt,RELIANCE GROUP HOLDINGS INC,356395,12604.0,759464100,75946410
2118,0000898430-94-000212.txt,MATTEL INC /DE/,63276,7116.0,577081102,57708110
2119,0000807882-94-000008.txt,FOODMAKER INC /DE/,807882,13092.0,344839204,34483920
2120,0000310569-94-000003.txt,ANHEUSER BUSCH COMPANIES INC,310569,1663.0,035229103,03522910
2121,0000950146-94-000196.txt,TOWN & COUNTRY CORP,768608,10634.0,892027103,89202710
2122,0000950172-94-000042.txt,SHAWMUT NATIONAL CORP,823393,5501.0,820484103,82048410
2123,0000950114-94-000098.txt,BOATMENS BANCSHARES INC /MO,40454,2281.0,096650106,09665010
2124,0000019489-94-000027.txt,CHASE MANHATTAN CORP,19489,2943.0,161610100,16161010
2125,0000037785-94-000009.txt,FMC CORP,37785,4510.0,302491303,30249130
2126,0000898430-94-000548.txt,JACOBS ENGINEERING GROUP INC /DE/,52988,6216.0,469814107,46981410
2127,0000033015-94-000030.txt,ENSERCH CORP,33015,4393.0,293567103,29356710
2128,0000004960-94-000008.txt,DOSKOCIL COMPANIES INC,4960,4050.0,258486307,25848630
2129,0000074154-94-000019.txt,ONEOK INC,74154,8151.0,682678107,68267810
2130,0000714154-94-000017.txt,COMPAQ COMPUTER CORP,714154,3282.0,204493100,20449310
2131,0000354396-94-000035.txt,USF&G CORP,354396,10815.0,903290104,90329010
2132,0000054045-94-000015.txt,JOSLYN CORP /IL/,54045,6287.0,481070100,48107010
2133,0000090896-94-000045.txt,SKYLINE CORP,90896,9761.0,830830105,83083010
2134,0000090896-94-000045.txt,SKYLINE CORP,90896,33652.0,830830105,83083010
2135,0000899243-94-000377.txt,BAYOU STEEL CORP,807877,14529.0,073051104,07305110
2136,0000320335-94-000027.txt,TORCHMARK CORP,320335,10614.0,891027104,89102710
2137,0000897069-94-000051.txt,LINCOLN TELECOMMUNICATIONS CO,320446,6743.0,534780101,53478010
2138,0000718077-94-000008.txt,PEOPLES FIRST CORP,718077,20888.0,711050104,71105010
2139,0000950152-94-000408.txt,SMUCKER J M CO,91419,9777.0,832696108,83269610
2140,0000950144-94-001240.txt,BANPONCE CORP,763901,2001.0,066702101,06670210
2141,0000950144-94-001240.txt,BANPONCE CORP,763901,2002.0,066702101,06670210
2143,0000950123-94-001525.txt,AIR PRODUCTS & CHEMICALS INC /DE/,2969,1209.0,009158106,00915810
2144,0000906467-94-000002.txt,PARK COMMUNICATIONS INC,726957,8347.0,700252109,70025210
2145,0000031235-94-000022.txt,EASTMAN KODAK CO,31235,4194.0,277461109,27746110
2147,0000718077-94-000020.txt,PEOPLES FIRST CORP,718077,20888.0,711050104,71105010
2148,0000950152-94-000420.txt,SOCIETY CORP,91576,9783.0,833663305,83366330
2149,0000050916-94-000012.txt,INTER REGIONAL FINANCIAL GROUP INC,50916,6019.0,458351103,45835110
2150,0000045379-94-000013.txt,HANNAFORD BROTHERS CO,45379,5465.0,410550107,41055010
2151,0000806085-94-000068.txt,LEHMAN BROTHERS HOLDINGS INC,806085,30128.0,524908100,52490810
2152,0000950134-94-000377.txt,TELE COMMUNICATIONS INC,96903,10393.0,879240109,87924010
2153,0000950134-94-000377.txt,TELE COMMUNICATIONS INC,96903,65683.0,879240109,87924010
2154,0000950134-94-000377.txt,TELE COMMUNICATIONS INC,96903,66714.0,879240109,87924010
2155,0000898822-94-000070.txt,MOTOROLA INC,68505,7585.0,620076109,62007610
2156,0000893220-94-000328.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
2157,0000069598-94-000014.txt,NALCO CHEMICAL CO,69598,7679.0,629853102,62985310
2158,0000069598-94-000014.txt,NALCO CHEMICAL CO,69598,161797.0,629853102,62985310
2159,0000916641-94-000128.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
2160,0000891618-94-000092.txt,SUN MICROSYSTEMS INC,709519,12136.0,866810104,86681010
2161,0000004962-94-000003.txt,AMERICAN EXPRESS CO,4962,1447.0,025816109,02581610
2162,0000077597-94-000023.txt,SPARTECH CORP,77597,9921.0,847220209,84722020
2163,0000892569-94-000239.txt,PETERS J M CO INC,813945,13870.0,14040M104,14040M10
2164,0000912057-94-002230.txt,PROTECTIVE LIFE CORP,355429,8789.0,743674103,74367410
2165,0000047129-94-000002.txt,HERTZ CORP,47129,5600.0,428040109,42804010
2166,0000004962-94-000001.txt,AMERICAN EXPRESS CO,4962,1447.0,025816109,02581610
2167,0000950132-94-000237.txt,FIRST COMMONWEALTH FINANCIAL CORP /PA/,712537,18241.0,319829107,31982910
2168,0000047129-94-000014.txt,HERTZ CORP,47129,5600.0,428040109,42804010
2169,0000713095-94-000004.txt,FARMERS CAPITAL BANK CORP,713095,18110.0,309562106,30956210
2170,0000950168-94-000209.txt,COCA COLA BOTTLING CO CONSOLIDATED /DE/,317540,3138.0,191098102,19109810
2171,0000950103-94-000071.txt,LIBERTE INVESTORS/,60153,6791.0,530152107,53015210
2172,0000077597-94-000009.txt,SPARTECH CORP,77597,9921.0,847220209,84722020
2173,0000004962-94-000029.txt,AMERICAN EXPRESS CO,4962,1447.0,025816109,02581610
2174,0000044171-94-000003.txt,GROW GROUP INC,44171,5354.0,399820109,39982010
2175,0000950131-94-001448.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2176,0000950148-94-000327.txt,LITTON INDUSTRIES INC,59880,6765.0,538021106,53802110
2177,0000050916-94-000004.txt,INTER REGIONAL FINANCIAL GROUP INC,50916,6019.0,458351103,45835110
2178,0000950118-94-000020.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
2179,0000950131-94-000030.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2180,0000354964-94-000018.txt,HOUSEHOLD INTERNATIONAL INC,354964,5735.0,441815404,44181540
2181,0000096238-94-000018.txt,TALLEY INDUSTRIES INC,96238,10323.0,874687106,87468710
2182,0000912057-94-001920.txt,UNITED CAPITAL CORP /DE/,65358,7300.0,909912107,90991210
2183,0000950133-94-000239.txt,TRAK AUTO CORP,716438,10648.0,892887100,89288710
2185,0000897069-94-000047.txt,LINCOLN TELECOMMUNICATIONS CO,320446,6743.0,534780101,53478010
2186,0000732714-94-000026.txt,NYNEX CORP,732714,8044.0,670768100,67076810
2187,0000038195-94-000069.txt,FORT HOWARD CORP,38195,4850.0,347461105,34746110
2188,0000950172-94-000068.txt,SHAWMUT NATIONAL CORP,823393,5501.0,820484103,82048410
2190,0000950134-94-001527.txt,TRANSCONTINENTAL REALTY INVESTORS INC,733590,3410.0,893617209,89361720
2191,0000712537-94-000012.txt,FIRST COMMONWEALTH FINANCIAL CORP /PA/,712537,18241.0,319829107,31982910
2192,0000899140-94-000123.txt,MUELLER INDUSTRIES INC,89439,15343.0,624756102,62475610
2193,0000736157-94-000033.txt,TIME WARNER INC,736157,10576.0,887315109,88731510
2194,0000898430-94-000210.txt,NORTHROP CORP,72945,7985.0,666807102,66680710
2195,0000891020-94-000202.txt,POPE & TALBOT INC /DE/,311871,8675.0,732827100,73282710
2196,0000719227-94-000011.txt,CBT CORP /KY/,719227,25288.0,124852104,12485210
2197,0000950130-94-000572.txt,AMSOUTH BANCORPORATION,3133,1619.0,032165102,03216510
2198,0000074154-94-000027.txt,ONEOK INC,74154,8151.0,682678107,68267810
2199,0000950131-94-000232.txt,EXCEL INDUSTRIES INC,740868,4479.0,300657103,30065710
2200,0000074778-94-000059.txt,ORANGE & ROCKLAND UTILITIES INC,74778,8171.0,684065105,68406510
2201,0000912057-94-001288.txt,AMC ENTERTAINMENT INC,722077,1038.0,001669100,00166910
2202,0000912057-94-001288.txt,AMC ENTERTAINMENT INC,722077,164271.0,001669100,00166910
2203,0000719241-94-000034.txt,CONSECO INC,719241,12603.0,208464305,20846430
2204,0000768905-94-000001.txt,TRUSTCOMPANY BANCORPORATION,768905,14159.0,897902102,89790210
2206,0000950131-94-001886.txt,FOOTE CONE & BELDING COMMUNICATIONS INC,37931,4834.0,344872106,34487210
2207,0000891618-94-000245.txt,RAYCHEM CORP,82206,8960.0,754603108,75460310
2208,0000730358-94-000017.txt,SYNERGEN INC,730358,11949.0,871594107,87159410
2209,0000950123-94-001719.txt,AIR PRODUCTS & CHEMICALS INC /DE/,2969,1209.0,009158106,00915810
2210,0000950144-94-001732.txt,BLOCKBUSTER ENTERTAINMENT CORP,710979,3491.0,093676104,09367610
2211,0000950144-94-001732.txt,BLOCKBUSTER ENTERTAINMENT CORP,710979,122514.0,093676104,09367610
2212,0000899681-94-000161.txt,JWP INC/DE/,105634,6223.0,29084Q100,29084Q10
2213,0000950123-94-001057.txt,PAINE WEBBER GROUP INC,75754,8299.0,695629105,69562910
2214,0000950112-94-002724.txt,CONTINENTAL CORP,24011,3459.0,211327101,21132710
2215,0000922632-94-000005.txt,DAIRY MART CONVENIENCE STORES INC,721675,3713.0,233860204,23386020
2216,0000890613-94-000138.txt,FIRST FINANCIAL CORP /WI/,735553,16835.0,320227101,32022710
2217,0000005907-94-000057.txt,AT&T CORP,5907,1581.0,030177109,03017710
2218,0000927356-94-000055.txt,EVANS & SUTHERLAND COMPUTER CORP,276283,4467.0,299096107,29909610
2219,0000065984-94-000035.txt,GULF STATES UTILITIES CO,44570,5387.0,402550867,40255086
2220,0000072903-94-000004.txt,NORTHERN STATES POWER CO /MN/,72903,7977.0,665772109,66577210
2221,0000009435-94-000005.txt,BALLY MANUFACTURING CORP,9435,1990.0,05873C106,05873C10
2222,0000836442-94-000002.txt,ORYX ENERGY CO,836442,14878.0,68763F100,68763F10
2223,0000950147-94-000005.txt,GFC FINANCIAL CORP,883701,25061.0,361609100,36160910
2224,0000912057-94-003528.txt,TEXAS INDUSTRIES INC,97472,10498.0,882491103,88249110
2225,0000917921-94-000005.txt,SENSORMATIC ELECTRONICS CORP,88974,9602.0,817265101,81726510
2226,0000950129-94-000851.txt,APACHE CORP,6769,1678.0,037411105,03741110
2227,0000020388-94-000009.txt,CIT GROUP HOLDINGS INC /DE/,20388,2549.0,125577106,12557710
2228,0000020388-94-000009.txt,CIT GROUP HOLDINGS INC /DE/,20388,149738.0,125577106,12557710
2229,0000018675-94-000008.txt,CENTRAL MAINE POWER CO,18675,2860.0,154051809,15405180
2230,0000018675-94-000008.txt,CENTRAL MAINE POWER CO,18675,146411.0,154051809,15405180
2231,0000950120-94-000012.txt,CAROLINA POWER & LIGHT CO,17797,144848.0,144141108,14414110
2232,0000950147-94-000011.txt,PINNACLE WEST CAPITAL CORP,764622,1075.0,723484101,72348410
2233,0000950110-94-000299.txt,JOHNSON & JOHNSON,200406,6266.0,478160104,47816010
2234,0000912057-94-003514.txt,NORTHROP GRUMMAN CORP,72945,7985.0,666807102,66680710
2235,0000909789-94-000022.txt,GIBSON GREETINGS INC,717829,5161.0,374827103,37482710
2236,0000047288-94-000004.txt,HIBERNIA CORP,47288,5619.0,428656102,42865610
2237,0000842913-94-000007.txt,KASH N KARRY FOOD STORES INC,842913,17765.0,48577P106,48577P10
2238,0000950124-94-001053.txt,SPX CORP,88205,5087.0,784635104,78463510
2239,0000950124-94-001053.txt,SPX CORP,88205,9556.0,784635104,78463510
2241,0000796486-94-000014.txt,ADELPHIA COMMUNICATIONS CORP,796486,12484.0,006848105,00684810
2242,0000034891-94-000006.txt,FEDERAL PAPER BOARD CO INC,34891,4603.0,313693103,31369310
2243,0000950129-94-000138.txt,BROWNING FERRIS INDUSTRIES INC,14827,2439.0,115885105,11588510
2244,0000950114-94-000111.txt,KELLWOOD CO,55080,6376.0,488044108,48804410
2245,0000950109-94-002198.txt,DAUPHIN DEPOSIT CORP,215619,3799.0,238282107,23828210
2247,0000061339-94-000003.txt,MADISON GAS & ELECTRIC CO,61339,156656.0,557497104,55749710
2248,0000109710-94-000027.txt,CLARK EQUIPMENT CO /DE/,109710,3091.0,181396102,18139610
2249,0000950130-94-000638.txt,MERRILL LYNCH & CO INC,65100,7267.0,590188108,59018810
2250,0000950149-94-000249.txt,SAFEWAY INC,86144,9359.0,786514208,78651420
2251,0000012978-94-000020.txt,BOISE CASCADE CORP,12978,2290.0,097383863,09738386
2252,0000893220-94-000504.txt,ADVANTA CORP,96638,12108.0,007942105,00794210
2253,0000804151-94-000002.txt,IMO INDUSTRIES INC,804151,13264.0,452540107,45254010
2254,0000950109-94-001678.txt,BLACK & DECKER CORP,12355,2255.0,091797100,09179710
2256,0000950124-94-001523.txt,YELLOW CORP,716006,11649.0,985509108,98550910
2257,0000950134-94-000201.txt,TIDEWATER INC,98222,10565.0,886423102,88642310
2258,0000950109-94-001136.txt,BROWN & SHARPE MANUFACTURING CO /DE/,14637,2433.0,115223109,11522310
2260,0000916641-94-000076.txt,UNITED DOMINION REALTY TRUST INC,74208,10894.0,910197102,91019710
2261,0000950131-94-000811.txt,PROVIDIAN CORP,17206,65351.0,140186107,14018610
2263,0000045876-94-000012.txt,HARSCO CORP,45876,5496.0,415864107,41586410
2264,0000950152-94-000224.txt,CARDINAL HEALTH INC,721371,2751.0,141487108,14148710
2265,0000950144-94-002171.txt,SPELLING ENTERTAINMENT GROUP INC,312667,2939.0,847807104,84780710
2266,0000950146-94-000209.txt,CORNING INC /NY,24741,3532.0,219350105,21935010
2267,0000904802-94-000027.txt,MOOG INC,67887,7549.0,615394301,61539430
2268,0000950123-94-000759.txt,VOLT INFORMATION SCIENCES INC,103872,11213.0,928703107,92870310
2269,0000950109-94-001687.txt,CORESTATES FINANCIAL CORP,69952,3527.0,218695104,21869510
2270,0000912057-94-003919.txt,PROTECTIVE LIFE CORP,355429,8789.0,743674103,74367410
2271,0000950168-94-000382.txt,VANGUARD CELLULAR SYSTEMS INC,771178,14244.0,922022108,92202210
2272,0000950144-94-001336.txt,REGIONS FINANCIAL CORP,36032,4674.0,758940100,75894010
2273,0000040779-94-000037.txt,GENERAL PUBLIC UTILITIES CORP /PA/,40779,5079.0,370550105,37055010
2274,0000950144-94-001337.txt,REGIONS FINANCIAL CORP,36032,4674.0,758940100,75894010
2276,0000950131-94-001515.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2277,0000083604-94-000023.txt,REYNOLDS METALS CO,83604,9114.0,761763101,76176310
2278,0000007383-94-000018.txt,ARMCO INC,7383,1755.0,042170100,04217010
2279,0000908632-94-000012.txt,VARIAN ASSOCIATES INC /DE/,203527,11115.0,922204102,92220410
2280,0000950131-94-001501.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2281,0000950144-94-001323.txt,CARMIKE CINEMAS INC,799088,12669.0,143436103,14343610
2283,0000912057-94-003924.txt,NORWEST CORP,72971,8007.0,669380107,66938010
2284,0000898430-94-000826.txt,APPLIED MAGNETICS CORP,6948,1703.0,038213104,03821310
2285,0000892569-94-000399.txt,WESTCORP /CA/,813461,14131.0,957907108,95790710
2287,0000891836-94-000021.txt,AMSOUTH BANCORPORATION,3133,1619.0,032165102,03216510
2288,0000352510-94-000018.txt,NORTH FORK BANCORPORATION INC,352510,15202.0,659424105,65942410
2289,0000950123-94-000943.txt,KING WORLD PRODUCTIONS INC,756764,6450.0,495667107,49566710
2290,0000950109-94-001137.txt,GLATFELTER P H CO,41719,5179.0,377316104,37731610
2291,0000950109-94-001137.txt,GLATFELTER P H CO,41719,50852.0,377316104,37731610
2292,0000950134-94-000200.txt,SPI HOLDING INC,819898,9930.0,78462G408,78462G40
2293,0000950130-94-000163.txt,MERRILL LYNCH & CO INC,65100,7267.0,590188108,59018810
2294,0000084567-94-000042.txt,ROCHESTER TELEPHONE CORP,84567,9195.0,771758109,77175810
2296,0000893220-94-000263.txt,TYCO TOYS INC,786130,11971.0,902128107,90212810
2297,0000896463-94-000016.txt,WORTHINGTON INDUSTRIES INC,108516,11600.0,981811102,98181110
2298,0000093397-94-000001.txt,AMOCO CORP,93397,1609.0,031905102,03190510
2299,0000024058-94-000011.txt,CONTINENTAL BANK CORP,24058,3463.0,211113105,21111310
2300,0000019617-94-000107.txt,CHEMICAL BANKING CORP,19617,2968.0,163722853,16372285
2301,0000084567-94-000056.txt,ROCHESTER TELEPHONE CORP,84567,9195.0,771758109,77175810
2302,0000950134-94-001122.txt,BELO A H CORP,356080,2150.0,080555105,08055510
2303,0000854884-94-000008.txt,CHICAGO & NORTH WESTERN HOLDINGS CORP,854884,12098.0,167155100,16715510
2304,0000854884-94-000008.txt,CHICAGO & NORTH WESTERN HOLDINGS CORP,854884,16541.0,167155100,16715510
2306,0000890613-94-000059.txt,FIRST FINANCIAL CORP /WI/,735553,16835.0,320227101,32022710
2307,0000950129-94-000105.txt,ROWAN COMPANIES INC,85408,9258.0,779382100,77938210
2308,0000006071-94-000022.txt,AMES DEPARTMENT STORES INC,6071,1594.0,030789507,03078950
2309,0000078890-94-000015.txt,PITTSTON CO,78890,28590.0,725701205,72570120
2310,0000078890-94-000015.txt,PITTSTON CO,78890,28591.0,725701205,72570120
2311,0000078890-94-000015.txt,PITTSTON CO,78890,61807.0,725701205,72570120
2312,0000078890-94-000015.txt,PITTSTON CO,78890,181099.0,725701205,72570120
2313,0000950135-94-000018.txt,NASHUA CORP,69680,7692.0,631226107,63122610
2314,0000006071-94-000036.txt,AMES DEPARTMENT STORES INC,6071,1594.0,030789507,03078950
2315,0000950129-94-000111.txt,NL INDUSTRIES INC,72162,7658.0,629156407,62915640
2316,0000109265-94-000032.txt,ZENITH ELECTRONICS CORP,109265,11678.0,989349105,98934910
2317,0000950109-94-002199.txt,PLY GEM INDUSTRIES INC,79209,8647.0,729416107,72941610
2318,0000046080-94-000017.txt,HASBRO INC,46080,5518.0,418056107,41805610
2319,0000950148-94-000044.txt,FOOTHILL GROUP INC,37941,4836.0,345109201,34510920
2320,0000019584-94-000022.txt,CHEMED CORP,19584,2960.0,163596109,16359610
2321,0000950112-94-000708.txt,VIACOM INC,813828,13714.0,925524308,92552430
2322,0000950152-94-000033.txt,KEYCORP,36208,6418.0,493263107,49326310
2326,0000059498-94-000003.txt,LIN BROADCASTING CORP,59498,6734.0,532763109,53276310
2327,0000034891-94-000013.txt,FEDERAL PAPER BOARD CO INC,34891,4603.0,313693103,31369310
2328,0000796486-94-000001.txt,ADELPHIA COMMUNICATIONS CORP,796486,12484.0,006848105,00684810
2329,0000890613-94-000071.txt,EAGLE FINANCIAL CORP,792369,14362.0,269513107,26951310
2330,0000950152-94-000972.txt,DANA CORP,26780,3734.0,235811106,23581110
2331,0000028887-94-000016.txt,DIGITAL EQUIPMENT CORP,28887,3955.0,253849103,25384910
2332,0000896058-94-000128.txt,CENTRAL ILLINOIS LIGHT CO,18651,2857.0,153645882,15364588
2334,0000823393-94-000019.txt,SHAWMUT NATIONAL CORP,823393,5501.0,820484103,82048410
2335,0000950172-94-000135.txt,INTERNATIONAL PAPER CO /NEW/,51434,6104.0,460146103,46014610
2336,0000912057-94-001464.txt,LAURENTIAN CAPITAL CORP/DE/,92342,6613.0,519256101,51925610
2337,0000950134-94-000002.txt,BEVERLY ENTERPRISES INC /DE/,812305,2193.0,087851101,08785110
2339,0000097476-94-000009.txt,TEXAS INSTRUMENTS INC,97476,10499.0,882508104,88250810
2340,0000042791-94-000021.txt,GOULDS PUMPS INC,42791,5247.0,383550100,38355010
2341,0000912057-94-000034.txt,MAGNETEK INC,751085,12581.0,559424106,55942410
2342,0000018675-94-000009.txt,CENTRAL MAINE POWER CO,18675,2860.0,154051809,15405180
2343,0000018675-94-000009.txt,CENTRAL MAINE POWER CO,18675,146411.0,154051809,15405180
2344,0000893220-94-000061.txt,BELL ATLANTIC CORP,732712,2136.0,077853109,07785310
2345,0000950147-94-000010.txt,ARIZONA PUBLIC SERVICE CO,7286,1742.0,040555831,04055583
2346,0000950128-94-000123.txt,PNC BANK CORP,713676,8245.0,693475105,69347510
2347,0000950172-94-000109.txt,DOSKOCIL COMPANIES INC,4960,4050.0,258486307,25848630
2349,0000950109-94-002166.txt,ROCHESTER TELEPHONE CORP,84567,9195.0,771758109,77175810
2352,0000054050-94-000009.txt,JOSTENS INC,54050,6288.0,481088102,48108810
2353,0000009435-94-000004.txt,BALLY MANUFACTURING CORP,9435,1990.0,05873C106,05873C10
2354,0000950123-94-001724.txt,CAMBREX CORP,820081,13839.0,132011107,13201110
2355,0000860730-94-000009.txt,COLUMBIA HCA HEALTHCARE CORP/,860730,22260.0,197679103,19767910
2356,0000899681-94-000160.txt,POLARIS INDUSTRIES PARTNERS L P,816951,14311.0,731069100,73106910
2357,0000950144-94-001733.txt,SPELLING ENTERTAINMENT GROUP INC,312667,2939.0,847807104,84780710
2358,0000005907-94-000042.txt,AT&T CORP,5907,1581.0,030177109,03017710
2360,0000922632-94-000004.txt,DAIRY MART CONVENIENCE STORES INC,721675,3713.0,233860204,23386020
2361,0000719241-94-000009.txt,CONSECO INC,719241,12603.0,208464305,20846430
2362,0000793074-94-000013.txt,WERNER ENTERPRISES INC,793074,12266.0,950755108,95075510
2363,0000950129-94-000059.txt,NL INDUSTRIES INC,72162,7658.0,629156407,62915640
2364,0000041499-94-000002.txt,GILLETTE CO,41499,5169.0,375766102,37576610
2365,0000216228-94-000009.txt,ITT CORP,216228,5860.0,450679105,45067910
2366,0000719227-94-000004.txt,CBT CORP /KY/,719227,25288.0,124852104,12485210
2367,0000912057-94-003475.txt,ACME METALS INC /DE/,883702,12569.0,004724100,00472410
2369,0000950123-94-001081.txt,PFIZER INC,78003,8530.0,717081103,71708110
2370,0000950172-94-000041.txt,SHAWMUT NATIONAL CORP,823393,5501.0,820484103,82048410
2371,0000950109-94-001255.txt,KEYCORP/NEW,91576,9783.0,833663305,83366330
2372,0000019489-94-000024.txt,CHASE MANHATTAN CORP,19489,2943.0,161610100,16161010
2375,0000950153-94-000175.txt,AMERICA WEST AIRLINES INC,706270,1382.0,023650104,02365010
2376,0000950153-94-000175.txt,AMERICA WEST AIRLINES INC,706270,155319.0,023650104,02365010
2377,0000950124-94-001654.txt,MCN CORP,837579,7319.0,55267J100,55267J10
2378,0000766738-94-000003.txt,GENICOM CORP,766738,12329.0,372282103,37228210
2379,0000950131-94-000582.txt,HELLER FINANCIAL INC,46738,12317.0,423328103,42332810
2380,0000054045-94-000016.txt,JOSLYN CORP /IL/,54045,6287.0,481070100,48107010
2381,0000063276-94-000006.txt,MATTEL INC /DE/,63276,7116.0,577081102,57708110
2382,0000950172-94-000069.txt,PETRIE STORES CORP,77808,8504.0,716434105,71643410
2383,0000063276-94-000012.txt,MATTEL INC /DE/,63276,7116.0,577081102,57708110
2384,0000899243-94-000189.txt,LYONDELL PETROCHEMICAL CO,842635,15110.0,552078107,55207810
2385,0000712537-94-000007.txt,FIRST COMMONWEALTH FINANCIAL CORP /PA/,712537,18241.0,319829107,31982910
2386,0000950118-94-000009.txt,CADMUS COMMUNICATIONS CORP/NEW,745274,2602.0,127587103,12758710
2387,0000093410-94-000014.txt,CHEVRON CORP,93410,2991.0,166751107,16675110
2388,0000008462-94-000007.txt,AUGAT INC,8462,1865.0,051042109,05104210
2390,0000062741-94-000026.txt,MARSHALL & ILSLEY CORP/WI/,62741,7067.0,571834100,57183410
2391,0000898431-94-000021.txt,AMDURA CORP,5177,1475.0,023426703,02342670
2394,0000950133-94-000238.txt,DART GROUP CORP,26938,3747.0,237415104,23741510
2395,0000950131-94-001449.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2396,0000717829-94-000035.txt,GIBSON GREETINGS INC,717829,5161.0,374827103,37482710
2397,0000950131-94-000031.txt,GREEN TREE FINANCIAL CORP,890175,5331.0,393505102,39350510
2398,0000898431-94-000035.txt,AMDURA CORP,5177,1475.0,023426703,02342670
2399,0000916641-94-000103.txt,CRESTAR FINANCIAL CORP,101880,10992.0,226091106,22609110
2400,0000950116-94-000090.txt,VISHAY INTERTECHNOLOGY INC,103730,11191.0,928298108,92829810
2401,0000732715-94-000029.txt,AMERITECH CORP /DE/,732715,1485.0,030954101,03095410
2402,0000040730-94-000020.txt,GENERAL MOTORS CORP,40730,5073.0,370442105,37044210
2403,0000040730-94-000020.txt,GENERAL MOTORS CORP,40730,216250.0,370442105,37044210
2404,0000040730-94-000020.txt,GENERAL MOTORS CORP,40730,216263.0,370442105,37044210
2406,0000012355-94-000002.txt,BLACK & DECKER CORP,12355,2255.0,091797100,09179710
2407,0000069598-94-000003.txt,NALCO CHEMICAL CO,69598,7679.0,629853102,62985310
2408,0000069598-94-000003.txt,NALCO CHEMICAL CO,69598,161797.0,629853102,62985310
2409,0000893220-94-000471.txt,COLUMBIA GAS SYSTEM INC,22099,3206.0,197648108,19764810
2410,0000047129-94-000001.txt,HERTZ CORP,47129,5600.0,428040109,42804010
2411,0000909518-94-000183.txt,NATIONAL INTERGROUP INC,716644,7745.0,351904305,35190430
2412,0000919607-94-000033.txt,KOGER EQUITY INC,835664,14791.0,500228101,50022810
2413,0000912057-94-004130.txt,BEST BUY CO INC,764478,2184.0,086516101,08651610
2414,0000950130-94-000995.txt,MERRILL LYNCH & CO INC,65100,7267.0,590188108,59018810
2415,0000950152-94-000392.txt,LDI CORP,814500,13529.0,501825103,50182510
2419,0000716039-94-000045.txt,UNOCAL CORP,716039,11038.0,915289102,91528910
2420,0000018540-94-000025.txt,CENTRAL & SOUTH WEST CORP,18540,2847.0,152357109,15235710
2421,0000094610-94-000002.txt,STONE CONTAINER CORP,94610,6242.0,861589109,86158910
2422,0000094610-94-000002.txt,STONE CONTAINER CORP,94610,10093.0,861589109,86158910
2423,0000806085-94-000053.txt,LEHMAN BROTHERS HOLDINGS INC,806085,30128.0,524908100,52490810
2424,0000891618-94-000095.txt,SUN MICROSYSTEMS INC,709519,12136.0,866810104,86681010
2426,0000045012-94-000017.txt,HALLIBURTON CO,45012,5439.0,406216101,40621610
2429,0000909518-94-000187.txt,FOXMEYER HEALTH CORP,716644,7745.0,351904305,35190430
2430,0000950144-94-000818.txt,ACTAVA GROUP INC,39547,4932.0,004935102,00493510
2431,0000047129-94-000005.txt,HERTZ CORP,47129,5600.0,428040109,42804010
2432,0000950123-94-001536.txt,LONG ISLAND LIGHTING CO,60251,6799.0,542671102,54267110
2434,0000950131-94-001471.txt,FOOTE CONE & BELDING COMMUNICATIONS INC,37931,4834.0,344872106,34487210
2435,0000031235-94-000019.txt,EASTMAN KODAK CO,31235,4194.0,277461109,27746110
2436,0000912057-94-001919.txt,INDUSTRIAL FUNDING CORP,857067,18697.0,456156108,45615610
2437,0000354964-94-000021.txt,HOUSEHOLD INTERNATIONAL INC,354964,5735.0,441815404,44181540
2438,0000059558-94-000016.txt,LINCOLN NATIONAL CORP,59558,6742.0,534187109,53418710
2439,0000044171-94-000006.txt,GROW GROUP INC,44171,5354.0,399820109,39982010
2440,0000950136-94-000192.txt,CALIFORNIA ENERGY CO INC,720556,13427.0,130190101,13019010
2441,0000950123-94-001278.txt,HECLA MINING CO/DE/,719413,5560.0,422704205,42270420
2442,0000950109-94-001912.txt,SCOTT PAPER CO,87949,9514.0,809877103,80987710
2443,0000017843-94-000011.txt,CARPENTER TECHNOLOGY CORP,17843,2787.0,144285103,14428510
2444,0000898431-94-000025.txt,AMDURA CORP,5177,1475.0,023426703,02342670
2445,0000005103-94-000082.txt,AMERICAN GENERAL CORP /TX/,5103,1465.0,026351106,02635110
2446,0000764241-94-000016.txt,NATIONAL CITY BANCSHARES INC,764241,19024.0,635313109,63531310
2447,0000950149-94-000106.txt,BANKAMERICA CORP,9672,2024.0,066050105,06605010
2449,0000950115-94-000052.txt,EQK GREEN ACRES TRUST,912025,13534.0,268819109,26881910
2450,0000950130-94-000205.txt,CARDINAL DISTRIBUTION INC,721371,2751.0,141487108,14148710
